"roi","class_name","worms","username"
"D20180406T123616_IFCB115_00028","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00029","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00030","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00031","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00032","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00033","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00034","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00035","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00036","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00037","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00038","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00039","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00040","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00041","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00042","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00043","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00044","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00045","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00046","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00047","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00048","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00049","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00050","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00051","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00052","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00053","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00054","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00055","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00056","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00057","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00058","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00059","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00060","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00061","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00062","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00063","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00064","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00065","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00066","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00067","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00068","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00069","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00070","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00071","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00072","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00073","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00074","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00075","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00076","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00077","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00078","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00079","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00080","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00081","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00082","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00083","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00084","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00085","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00086","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00087","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00088","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00089","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00090","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00091","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00092","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00093","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00094","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00095","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00096","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00097","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00098","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00099","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00100","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00101","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00102","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00103","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00104","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00105","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00106","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00107","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00108","Ceratium fusus",109951,"kkenitz"
"D20180406T123616_IFCB115_00109","detritus",NULL,"hsosik"
"D20180406T123616_IFCB115_00110","Chrysochromulina",115090,"kkenitz"
"D20180406T123616_IFCB115_00111","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00112","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00113","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00114","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00115","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00116","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00117","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00118","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00119","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00120","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00121","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00122","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00123","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00124","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00125","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00126","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00127","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00128","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00129","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00130","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00131","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00132","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00133","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00134","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00135","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00136","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00137","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00138","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00139","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00140","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00141","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00142","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00143","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00144","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00145","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00146","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00147","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00148","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00149","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00150","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00151","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00152","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00153","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00154","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00155","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00156","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00157","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00158","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00159","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00160","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00161","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00162","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00163","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00164","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00165","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00166","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00167","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00168","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00169","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00170","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00171","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00172","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00173","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00174","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00175","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00176","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00177","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00178","Laboea strobila",101264,"kkenitz"
"D20180406T123616_IFCB115_00179","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00180","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00181","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00182","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00183","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00184","pennate",148899,"hsosik"
"D20180406T123616_IFCB115_00185","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00186","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00187","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00188","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00189","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00190","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00191","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00192","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00193","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00194","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00195","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00196","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00197","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00198","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00199","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00200","Ceratium fusus",109951,"kkenitz"
"D20180406T123616_IFCB115_00201","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00202","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00203","ciliate",1348,"hsosik"
"D20180406T123616_IFCB115_00204","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00205","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00206","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00207","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00208","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00209","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00210","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00211","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00212","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00213","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00214","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00215","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00216","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00217","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00218","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00219","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00220","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00221","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00222","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00223","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00224","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00225","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00226","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00227","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00228","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00229","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00230","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00231","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00232","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00233","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00234","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00235","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00236","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00237","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00238","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00239","Cerataulina pelagica",149619,"hsosik"
"D20180406T123616_IFCB115_00240","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00241","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00242","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00243","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00244","detritus",NULL,"hsosik"
"D20180406T123616_IFCB115_00245","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00246","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00247","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00248","ciliate",1348,"hsosik"
"D20180406T123616_IFCB115_00249","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00250","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00251","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00252","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00253","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00254","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00255","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00256","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00257","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00258","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00259","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00260","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00261","Cerataulina pelagica",149619,"hsosik"
"D20180406T123616_IFCB115_00262","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00263","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00264","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00265","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00266","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00267","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00268","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00269","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00270","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00271","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00272","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00273","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00274","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00275","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00276","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00277","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00278","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00279","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00280","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00281","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00282","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00283","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00284","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00285","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00286","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00287","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00288","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00289","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00290","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00291","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00292","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00293","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00294","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00295","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00296","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00297","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00298","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00299","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00300","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00301","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00302","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00303","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00304","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00305","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00306","ciliate",1348,"hsosik"
"D20180406T123616_IFCB115_00307","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00308","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00309","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00310","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00311","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00312","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00313","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00314","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00315","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00316","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00317","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00318","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00319","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00320","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00321","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00322","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00323","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00324","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00325","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00326","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00327","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00328","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00329","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00330","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00331","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00332","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00333","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00334","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00335","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00336","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00337","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00338","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00339","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00340","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00341","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00342","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00343","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00344","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00345","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00346","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00347","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00348","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00349","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00350","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00351","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00352","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00353","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00354","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00355","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00356","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00357","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00358","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00359","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00360","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00361","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00362","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00363","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00364","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00365","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00366","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00367","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00368","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00369","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00370","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00371","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00372","Bacillariophyceae",148899,"hsosik"
"D20180406T123616_IFCB115_00373","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00374","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00375","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00376","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00377","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00378","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00379","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00380","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00381","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00382","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00383","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00384","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00385","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00386","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00387","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00388","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00389","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00390","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00391","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00392","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00393","Ceratium fusus",109951,"kkenitz"
"D20180406T123616_IFCB115_00394","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00395","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00396","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00397","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00398","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00399","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00400","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00401","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00402","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00403","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00404","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00405","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00406","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00407","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00408","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00409","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00410","Chaetoceros single",NULL,"kkenitz"
"D20180406T123616_IFCB115_00411","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00412","Mesodinium",179320,"kkenitz"
"D20180406T123616_IFCB115_00413","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00414","Chaetoceros",148985,"kkenitz"
"D20180406T123616_IFCB115_00415","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00416","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00417","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00418","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00419","mix",NULL,"hsosik"
